customerid,age,gender,citytier,annualincome,occupation,creditscore,avgmonthlyspend,savingsrate,investmentamountlastyear,pastinvestments,riskflags
3110,52.0,F,1,2036577.5212276406,Self-employed,727.0,10000.0,0.43837820338532435,660212.9756160703,None,2.0
3111,42.0,M,3,1060915.4066881696,Business,802.0,10000.0,0.1646064094289557,142192.53365155464,MF_Stocks,1.0
3112,37.0,M,2,2284480.2427408826,Salaried,558.884165239507,64805.05562303884,0.42491312179655755,437711.09935534804,Stocks,1.0
3113,31.0,F,3,861031.7812770357,Business,850.0,10000.0,0.3880712868240399,13960.837794508167,None,0.0
3114,34.0,F,2,967354.0823809305,Self-employed,558.6087103216672,10000.0,0.4585860352489172,295848.06914765545,Stocks,1.0
3115,52.0,F,2,443445.7681712325,Salaried,850.0,22872.513720288745,0.27540521263403844,104055.27528902976,MF,0.0
3116,46.0,M,1,727282.1115315111,Self-employed,737.2514743480771,10000.0,0.2143175082884605,112633.62040439424,Insurance,0.0
3117,42.0,F,2,878356.5881468012,Self-employed,850.0,10000.0,0.11255613720803344,75713.91121731263,MF_Stocks,2.0
3118,35.0,F,1,4483393.318736865,Salaried,808.6933766005897,35796.13518356854,0.1938397522109978,743654.703803752,None,3.0
3119,31.0,M,1,2123610.088454937,Business,751.7799133214874,50284.11845573984,0.19979646850677577,1258999.033382387,Insurance,1.0
3120,42.0,M,2,2881291.347801358,Self-employed,850.0,10000.0,0.5,71733.40690903657,None,2.0
3121,49.0,F,2,1745836.66133693,Business,716.0,16511.900486552448,0.5,689425.5653813189,Stocks,1.0
3122,33.0,M,2,554609.0160266621,Self-employed,627.0557961944136,10000.0,0.447799439740686,8703.429095444917,MF,3.0
3123,43.0,M,2,422816.8853376959,Salaried,710.9411373750983,10000.0,0.5,192612.6830175395,Insurance,1.0
3124,45.0,M,2,928416.2669174757,Salaried,746.0,10000.0,0.23909872734591797,110201.95055332713,None,1.0
3125,41.0,O,3,2447801.5428301357,Self-employed,743.0,10000.0,0.1202043640782986,2000000.0,None,0.0
3126,48.0,F,3,4116217.18207537,Business,665.3915789878326,10000.0,0.3860139601294414,259555.53819105407,MF,3.0
3127,52.0,F,2,542476.9275476298,Self-employed,785.0,10000.0,0.22595633086425573,34189.14965276721,MF_Stocks,3.0
3128,39.0,F,3,837616.9009268949,Business,736.0,26479.673736257606,0.2804424659811568,169399.801946469,Stocks,1.0
3129,32.0,M,3,1124211.6609480532,Salaried,557.0,10000.0,0.3814888890479449,1334.1359863922794,None,1.0
3130,30.0,M,1,1693028.896292239,Business,711.0,18902.369320704536,0.5,688377.3518112454,Stocks,1.0
3131,34.0,M,1,2243753.8896740465,Salaried,760.0,10000.0,0.3136537860860178,885144.4823609939,Stocks,2.0
3132,38.0,F,2,2560330.0742040444,Self-employed,643.0,10000.0,0.05,1079076.0352489909,MF,2.0
3133,34.0,F,3,2987657.918577472,Salaried,687.0,10000.0,0.5,128888.91649578363,MF_Stocks,2.0
3134,50.0,M,2,1886906.580298827,Salaried,603.6323571168513,10000.0,0.1867110789391978,94209.2776694757,None,0.0
3135,44.0,M,2,2094745.0189242908,Self-employed,738.0,10000.0,0.240630163846872,390411.4673925879,None,5.0
3136,40.0,M,3,1902542.855568636,Salaried,841.3713705307009,10000.0,0.2577880175009336,51268.10554373657,None,0.0
3137,40.0,O,1,300000.0,Self-employed,575.0,10000.0,0.3563972867913483,141549.32248921125,Insurance,4.0
3138,49.0,F,2,580620.6672073241,Self-employed,592.7449805671816,10000.0,0.3853202138811724,17647.75192399879,None,0.0
3139,37.0,M,1,1385515.096776063,Salaried,717.0,10000.0,0.20149002173542377,83445.83062370516,Insurance,1.0
3140,36.0,O,1,391796.34788851836,Self-employed,736.0,19410.287320927182,0.22143810890354715,481489.2680732773,Insurance,4.0
3141,44.0,F,2,2631003.9069631645,Salaried,680.0,53139.29199295075,0.5,38020.975241972825,MF,1.0
3142,52.0,M,1,2233193.230120398,Business,633.0,20749.670909431516,0.3138029470992679,208333.22213590905,Stocks,1.0
3143,36.0,M,2,1067468.1797824139,Salaried,696.9809777857954,10000.0,0.5,317148.7123001187,None,2.0
3144,32.0,F,2,3139468.631326414,Salaried,850.0,10000.0,0.28623835041680734,148249.00974190794,MF,1.0
3145,33.0,M,2,910971.8551117359,Self-employed,675.0,10000.0,0.3483180503530961,13700.406621536888,Stocks,0.0
3146,43.0,M,3,1281369.235171872,Self-employed,823.3340514383926,10000.0,0.5,671054.8901426443,MF_Stocks,0.0
3147,34.0,M,1,1503887.3090028334,Business,781.0,10597.595088401338,0.15291315118351193,1175967.3955100842,MF,2.0
3148,42.0,F,2,1335986.1358641407,Salaried,698.7747327222688,10000.0,0.5,344507.512433585,MF_Stocks,1.0
3149,47.0,F,3,2052791.3022483499,Salaried,615.0672608051115,10000.0,0.25491988077997885,826095.3426997144,MF_Stocks,4.0
3150,41.0,M,3,1801743.9213369596,Salaried,742.0,10000.0,0.21925284787530971,545289.578467943,Stocks,1.0
3151,40.0,F,1,1941357.3268599382,Salaried,551.4853395959672,10000.0,0.33168160955510456,195449.17571655536,MF_Stocks,3.0
3152,31.0,M,1,2365551.994682456,Salaried,767.8380441572014,23779.129002391546,0.39565961756976475,416072.4900751474,MF,1.0
3153,39.0,F,1,954355.7520899749,Salaried,716.0,10000.0,0.1827712860233861,44255.19568421197,Stocks,0.0
3154,39.0,F,2,1806031.5437717715,Self-employed,601.0,10000.0,0.4651618520980084,1273761.446738953,Insurance,3.0
3155,40.0,F,2,1048529.9533686314,Business,660.0,10000.0,0.5,287601.99814770115,MF,2.0
3156,39.0,F,1,1423358.7529222274,Salaried,665.0,10000.0,0.25250929148760154,217735.18295005313,Insurance,1.0
3157,36.0,M,2,3600354.5634701075,Self-employed,705.0,19180.494219977012,0.5,861585.5257375796,Stocks,1.0
3158,46.0,M,2,2939377.26193774,Salaried,684.0,15464.125758028918,0.05,141717.88616721757,MF,2.0
3159,43.0,M,3,1740259.707879924,Business,772.9871856035829,10000.0,0.39383752643995956,662945.0740144252,Stocks,1.0
3160,50.0,F,1,6000000.0,Business,565.0,10000.0,0.17077136300376702,632335.8993477821,Insurance,1.0
3161,40.0,M,2,501374.34393077344,Salaried,850.0,10000.0,0.28588930561512793,3468.670673299275,MF_Stocks,1.0
3162,39.0,F,1,1188473.1950580378,Self-employed,751.0,10000.0,0.5,11648.032415016156,None,1.0
3163,33.0,M,2,2964285.673124599,Business,623.478743549711,24907.015953782837,0.2426264423947453,135947.10776155035,Insurance,1.0
3164,32.0,M,2,1075967.7563907492,Self-employed,787.0307585778202,10000.0,0.38894517560337943,615362.5498294351,Stocks,0.0
3165,28.0,M,1,1418429.6702177634,Salaried,695.0,10000.0,0.3174193623839273,355829.24693180673,MF,0.0
3166,49.0,O,2,3642514.3439537096,Business,850.0,79445.98059520843,0.33640627236316745,377378.23932083725,Insurance,1.0
3167,35.0,M,2,1005920.4258688219,Salaried,850.0,10000.0,0.2753500324774875,489133.20217826945,Insurance,1.0
3168,51.0,M,2,1954530.0841497348,Business,652.547740303115,23572.818449239825,0.5,619715.3502719905,MF,1.0
3169,50.0,F,2,1104329.6994890966,Self-employed,687.0,10000.0,0.5,669919.8028296009,MF,2.0
3170,39.0,F,2,1912672.9605833783,Self-employed,620.0,10000.0,0.5,253997.50378110548,None,0.0
3171,43.0,O,2,824634.9792534293,Self-employed,779.0,10000.0,0.18890630752179213,136837.62359516977,None,0.0
3172,35.0,F,3,2361577.2065974623,Salaried,433.54149944372415,10000.0,0.09240344358440174,495001.7069950401,Insurance,0.0
3173,32.0,F,1,1879060.9838143175,Business,775.465752791366,28826.23894355878,0.08814033250887283,15152.740306992064,MF_Stocks,3.0
3174,53.0,M,2,1733143.0800150707,Business,766.2744350432713,18678.117037155913,0.10755962686534186,136499.27498670574,Insurance,1.0
3175,35.0,F,3,2639342.9518040554,Salaried,687.0,10000.0,0.5,435175.06875057827,None,2.0
3176,44.0,M,2,2870213.7319375286,Business,800.0960167428864,16790.219820680177,0.10797631653347736,550509.2911276557,MF,1.0
3177,35.0,F,1,948395.4474616966,Business,717.0,25534.36329155178,0.2981080778657461,298755.113488697,Stocks,1.0
3178,37.0,M,3,2950585.460794176,Salaried,733.0,10000.0,0.35828172166574257,631996.6294343972,MF,1.0
3179,41.0,F,3,2766851.385021647,Self-employed,660.0,10000.0,0.16782545130046275,19058.22423056672,MF_Stocks,0.0
3180,39.0,M,1,1364457.0351343215,Salaried,565.9273382129862,10000.0,0.5,67168.27737241164,None,2.0
3181,38.0,M,3,1581322.7912494012,Salaried,599.0,10000.0,0.3601705996475232,574145.1272918605,MF_Stocks,2.0
3182,36.0,M,3,2668123.6490829657,Salaried,813.0,10000.0,0.3748640326299972,1016292.8793424335,None,0.0
3183,37.0,M,2,3120656.3593138186,Salaried,692.0,10000.0,0.261746300544023,486588.74322377983,Insurance,1.0
3184,48.0,F,2,3559849.2155378684,Business,705.0,52668.86524447766,0.15096652978214395,395174.3462937401,Stocks,1.0
3185,42.0,F,3,5359562.60014818,Salaried,783.9895673845065,52333.71965433008,0.4975620124003951,2000000.0,MF,2.0
3186,48.0,M,2,1240278.1295560421,Self-employed,692.0,48470.93069255143,0.21253818180270942,662165.7990648693,MF,0.0
3187,38.0,F,3,2823631.4208692573,Salaried,692.4845656737924,24334.03041094254,0.5,441603.0584140355,MF,1.0
3188,47.0,M,2,3216021.068011037,Salaried,697.0,10000.0,0.13416987410369074,753166.29199372,Insurance,1.0
3189,45.0,F,2,2766522.3870113697,Salaried,679.0,17508.4994255078,0.05,2000000.0,Insurance,0.0
3190,32.0,F,3,1256369.032875063,Salaried,659.0,10000.0,0.11735549285602224,222266.48517325686,Insurance,0.0
3191,36.0,M,3,1197527.358764544,Self-employed,626.0,23616.97489538587,0.11986309152668743,236244.24306705422,MF_Stocks,1.0
3192,44.0,F,1,849258.634432514,Salaried,665.0,10000.0,0.2974886641780653,50043.48282299122,None,0.0
3193,29.0,F,2,2355689.6495029414,Salaried,791.0,10000.0,0.5,425325.1088563207,MF_Stocks,0.0
3194,53.0,O,1,1538050.6244298427,Salaried,747.0,36386.96150762722,0.4559020204638152,2000000.0,MF_Stocks,1.0
3195,42.0,M,2,1091866.9612173657,Salaried,789.087755744473,10000.0,0.49642150431149396,90231.61493418174,Insurance,1.0
3196,31.0,M,2,1357552.0420569598,Salaried,518.3249552403058,22654.716323335135,0.24843825539529635,19679.36660186982,Stocks,1.0
3197,38.0,M,1,1694827.052577445,Self-employed,696.762146911946,11546.141632651323,0.3179620639984676,1114345.352481653,Insurance,3.0
3198,34.0,M,2,746284.7419062121,Business,677.0,10000.0,0.4364864102905065,1168.245329427911,Insurance,4.0
3199,54.0,M,1,1458355.0165595582,Business,720.3749868127811,23317.571089339268,0.24629199694090187,97581.99273852348,MF,4.0
3200,39.0,M,3,1925338.1412664873,Self-employed,690.0,10000.0,0.3203940713924867,202637.1115657274,Insurance,0.0
3201,35.0,F,1,1337784.4378532586,Salaried,625.0,10000.0,0.05,86096.45726009666,None,1.0
3202,42.0,F,3,343780.2323712958,Salaried,601.2990618598726,10000.0,0.5,255853.777132848,None,0.0
3203,40.0,M,2,1236171.1176965986,Salaried,755.0,10000.0,0.20097216261370288,926375.149019461,Insurance,1.0
3204,50.0,O,1,2672740.379784121,Salaried,629.0,41485.55987166731,0.35046896765668656,211808.63886291767,Insurance,2.0
3205,37.0,M,2,2689393.511993837,Self-employed,761.0,38341.69632014884,0.13322506966660552,109802.70832207531,None,2.0
3206,33.0,F,2,620936.6663170733,Business,663.0,10000.0,0.11932911457014271,93050.9400627373,Insurance,0.0
3207,44.0,F,3,3229452.419988174,Salaried,702.0,10000.0,0.3496272423320216,990315.1196395766,Stocks,4.0
3208,50.0,F,2,6000000.0,Self-employed,689.0,51283.854404044134,0.2528819115011964,1127511.9384430808,MF,0.0
3209,51.0,M,2,1227221.1846683864,Self-employed,754.0,14311.261717192703,0.09089006315575357,61527.84702960502,Insurance,3.0
3210,43.0,M,1,1765171.8742081872,Salaried,735.0,10000.0,0.26094704715781164,918004.4205891538,None,0.0
3211,32.0,F,3,2454895.6952395695,Salaried,607.4619447295524,10000.0,0.5,113231.38793366465,Insurance,0.0
3212,39.0,F,3,1669219.007190663,Business,517.695120316422,10000.0,0.3338740617291063,318066.0504233497,Stocks,3.0
3213,36.0,F,2,501566.21000504715,Self-employed,662.7511093414453,10000.0,0.24321544491288738,26538.194274771035,Insurance,1.0
3214,44.0,O,2,2367670.2273728456,Salaried,650.0,10000.0,0.23871405359144748,369227.41263988765,MF,3.0
3215,53.0,M,1,1322946.8319122617,Salaried,850.0,10000.0,0.12639983760693635,174327.4340320799,MF_Stocks,0.0
3216,47.0,M,3,959012.4192842146,Salaried,614.0,10000.0,0.32650855692533853,24639.029740387323,None,0.0
3217,47.62671123985959,M,1,4453762.483951606,Salaried,806.0,10000.0,0.5,2000000.0,MF_Stocks,0.0
3218,48.0,M,2,1992057.022439679,Business,823.0,53883.51667830031,0.245311372991599,1025522.7620021446,MF_Stocks,2.0
3219,34.0,F,3,2451191.182281463,Business,705.7026889626859,10000.0,0.40354716917740185,215839.20232976362,Insurance,1.0
3220,39.0,F,1,974534.3589146752,Business,800.0,16782.141854100275,0.2626539614995555,273832.94995743217,MF,1.0
3221,53.0,M,3,1781872.1668185901,Salaried,501.0184836797425,27636.3894387935,0.3204830833980261,174096.80811246287,MF_Stocks,2.0
3222,43.0,M,1,1004947.8599517245,Salaried,586.0,10000.0,0.28795231893942913,439280.8549295079,MF_Stocks,1.0
3223,53.0,M,1,1732163.2710336605,Salaried,739.3446130217083,13859.144551530095,0.41048144393304176,162591.6752466841,Stocks,2.0
3224,48.0,M,2,2322651.732344584,Salaried,777.0,10000.0,0.18039911356821425,707926.3909807015,None,0.0
3225,32.0,M,1,1552296.8925460184,Self-employed,696.9675452728951,32365.654863053063,0.0869895598478687,985429.4908826449,None,2.0
3226,42.0,F,3,2631212.1555800587,Business,645.0,10000.0,0.5,444360.14095665875,None,2.0
3227,39.0,M,1,2323343.1014668522,Self-employed,850.0,13697.540757443812,0.5,546045.2314972373,Stocks,0.0
3228,35.0,M,2,707348.034149101,Salaried,742.0,10000.0,0.3201533753990635,7467.501637352291,MF_Stocks,0.0
3229,45.0,M,2,1011661.9464084187,Salaried,752.0,10000.0,0.24465637024583467,69607.05890510757,MF,5.0
3230,44.0,F,2,696660.3431040405,Salaried,699.0661584357273,10000.0,0.5,106665.4611072257,MF,1.0
3231,41.0,F,1,973769.5460098814,Salaried,616.0,10000.0,0.2560918846068104,837515.998752525,Stocks,3.0
3232,36.0,M,1,1217369.4754575193,Business,656.8565792884667,27237.047439465718,0.25050919400167915,287496.2350291346,MF_Stocks,3.0
3233,46.0,M,2,2459008.7338042357,Salaried,806.5274455262506,10000.0,0.17282361918361674,20508.669092561857,None,1.0
3234,39.0,M,2,2607584.3446720317,Salaried,777.0,18842.316279568895,0.22686066069369876,343637.20558314834,Insurance,2.0
3235,44.0,O,2,1324869.2676127143,Salaried,850.0,23825.379861262718,0.34140180223959393,349867.4674368586,Stocks,0.0
3236,30.0,M,1,2432712.7695051422,Salaried,741.0,10000.0,0.2481570528276943,906284.0495180105,None,0.0
3237,50.0,F,2,1905654.6383467023,Business,633.0,26061.118659553114,0.41511078527244694,87145.8006453846,Stocks,1.0
3238,32.0,M,2,4454082.408885694,Salaried,766.3336039622093,41117.120936121275,0.36497434684974883,298012.79554390727,Insurance,1.0
3239,34.0,F,2,3321961.4403558047,Salaried,723.0,10000.0,0.24179091029363345,2000000.0,MF,3.0
3240,45.0,F,2,1120634.586073862,Self-employed,807.0,43765.65637848684,0.3435885986824706,64226.72680120075,MF_Stocks,3.0
3241,35.0,M,2,4181533.150143233,Business,695.0,56806.76408661514,0.3817386886157847,1072771.9978961893,Stocks,3.0
3242,31.12378891033386,M,3,2161239.8990891,Business,751.0,10000.0,0.10984124593635719,459047.81352646614,MF,1.0
3243,38.0,M,1,699115.5571695485,Business,683.5369937079209,16593.904147028927,0.284194721679295,96651.74354255055,MF_Stocks,0.0
3244,44.0,M,2,685818.0786644603,Salaried,776.9820038794347,10000.0,0.2628921896428102,382633.8496854757,None,2.0
3245,31.883895240573707,F,2,6000000.0,Salaried,637.4857543374416,68049.13841191666,0.40053649382495077,1695032.6424879767,MF_Stocks,1.0
3246,32.0,F,3,527868.3187500662,Business,759.0,10000.0,0.36905096635528356,251731.66974135078,MF_Stocks,0.0
3247,34.0,M,3,1594204.5868772396,Salaried,702.0,10000.0,0.25439634642941217,633005.3510078654,None,3.0
3248,37.0,M,1,3826116.7789960406,Salaried,726.0,21516.933130789796,0.5,327345.9213518645,Insurance,2.0
3249,36.0,M,1,973982.9236701465,Business,801.0,21587.45009467696,0.14416363108163194,373187.321423065,Insurance,2.0
3250,46.0,M,1,1335504.3109376575,Salaried,806.0827854321565,19236.62807215457,0.4632106405232475,121708.92097950744,Stocks,5.0
3251,51.0,M,1,698299.9266435858,Salaried,560.0,10000.0,0.20327267949381453,136970.63374636194,Insurance,2.0
3252,34.0,O,1,1103411.9689240365,Salaried,770.5842626620428,10000.0,0.10919238737006708,315854.28038731107,Stocks,0.0
3253,55.0,F,2,552491.3627907375,Salaried,830.0168719306013,10000.0,0.38950408147510085,179886.96653929548,MF,0.0
3254,44.0,M,2,3122335.0260793283,Salaried,695.0,10000.0,0.3221910166032778,557511.7651070855,None,2.0
3255,38.17302227112569,M,3,1080442.4421987457,Self-employed,759.0,10000.0,0.06902140368023903,142519.87361213166,None,1.0
3256,55.0,F,1,2047391.809911719,Salaried,442.89120394510053,24253.209772163245,0.1803275450162353,196175.5994990416,Stocks,2.0
3257,52.0,O,1,3454904.304967728,Self-employed,618.0,35624.93626247467,0.14833973421498484,2000000.0,MF_Stocks,1.0
3258,35.0,M,1,2402971.9165517786,Self-employed,560.0,17809.063099375566,0.45286939380505026,93864.08436818483,MF_Stocks,1.0
3259,42.0,M,1,1091036.1582351811,Salaried,759.0,10000.0,0.5,164581.82149737628,MF_Stocks,2.0
3260,32.0,M,3,768926.8394093177,Business,850.0,10000.0,0.2554728516430155,246695.14444757337,None,1.0
3261,46.0,M,1,1499635.885983356,Business,722.0,14402.990635532666,0.16541624718595493,47422.19494425051,Stocks,3.0
3262,37.0,M,3,2382301.9927049824,Self-employed,693.8971008630948,10000.0,0.5,453809.3352119004,None,0.0
3263,36.0,M,2,2697933.869881508,Salaried,790.0,10000.0,0.40009776798439245,117793.88421200504,None,1.0
3264,44.0,F,2,1929327.9531879388,Salaried,798.0,10000.0,0.3732039396870724,601527.260948874,MF,0.0
3265,34.0,M,3,541681.3131499323,Self-employed,695.0,10000.0,0.5,1520.069491790753,None,1.0
3266,41.0,M,1,1803407.6642942058,Self-employed,684.0,43543.84239669088,0.25466536967712444,146447.94435121544,None,2.0
3267,32.0,M,3,1626515.1814920544,Salaried,474.98435713182016,10000.0,0.5,455694.33828365477,MF,3.0
3268,46.0,M,1,1116821.1574941305,Business,684.2972293390527,15360.266046119283,0.2477918197892914,130008.36971036042,Insurance,1.0
3269,39.0,M,3,1987713.0887654026,Salaried,729.0,10000.0,0.11296291416888248,52946.71703087882,Stocks,2.0
3270,32.0,M,2,1847198.9329080686,Self-employed,746.0,10000.0,0.27415868563147355,152958.24329455997,Stocks,2.0
3271,37.0,M,1,4122454.311488624,Salaried,720.3533526424901,51003.50005653049,0.5,407421.2960231692,Insurance,1.0
3272,58.0,M,1,2332519.1476678993,Salaried,734.9495809413036,10000.0,0.28917553295199266,2000000.0,None,2.0
3273,57.0,M,2,3470663.410821918,Salaried,574.5057397693065,30539.962482223793,0.18447429337835938,2000000.0,None,0.0
3274,43.0,F,1,1098602.3760595897,Salaried,735.0,10000.0,0.30073197117111605,338426.05644699075,MF_Stocks,2.0
3275,37.0,M,3,704905.7558823226,Salaried,709.0,10000.0,0.1587707544288154,66206.99129791852,None,1.0
3276,36.0,M,2,1438969.581974094,Self-employed,838.2643918531551,10000.0,0.4289849649022873,32974.110376452496,None,2.0
3277,29.0,F,1,1323911.4927332995,Business,723.0,19795.428850600714,0.4120668834627213,243004.2488963658,Stocks,1.0
3278,48.0,O,3,1694004.497023548,Business,723.0,10000.0,0.32177463038524073,607598.9819085208,MF_Stocks,2.0
3279,51.0,M,2,1355455.508096707,Self-employed,759.0,10000.0,0.11443902288734113,230438.71348984563,MF,3.0
3280,35.0,F,2,1733567.7057943665,Salaried,707.0,10000.0,0.12382299689371931,286693.4478289008,MF_Stocks,1.0
3281,29.0,F,1,1535144.271902136,Salaried,794.0,10000.0,0.5,4215.11422458093,Stocks,1.0
3282,53.0,F,3,3151075.6842411268,Business,741.0,10000.0,0.13878943501255495,982323.8739663091,MF,1.0
3283,40.0,F,2,1612854.0273273555,Self-employed,508.0263113485105,10000.0,0.30616256831023037,1124854.8874776282,None,1.0
3284,38.0,F,2,965085.2780867089,Self-employed,610.0,10000.0,0.27987875837894904,522309.0247158287,None,2.0
3285,41.0,F,3,1425787.2070924642,Salaried,600.8518180762597,10000.0,0.3272737967290072,55790.68580610989,MF_Stocks,2.0
3286,39.0,F,2,1175911.706998424,Business,834.507907032623,22175.91985310366,0.5,430466.09074878495,Insurance,2.0
3287,34.0,M,2,611456.746602665,Salaried,761.0,10000.0,0.12459971050682066,703038.4511738594,None,1.0
