customerid,age,gender,citytier,annualincome,occupation,creditscore,avgmonthlyspend,savingsrate,investmentamountlastyear,pastinvestments,riskflags
3381,38,M,3,658632,Business,543,10000,0.1662549434609915,30574,MF,3
3382,40,M,2,671855,Self-employed,669,10000,0.49720688201820934,432634,None,2
3383,29,F,3,4438376,Self-employed,692,74692,0.5,504942,None,0
3384,36,M,3,1153442,Self-employed,786,32750,0.10749987608633561,48269,Insurance,0
3385,29,M,3,300000,Salaried,554,10000,0.41481096096135445,150091,MF_Stocks,2
3386,54,M,1,949277,Salaried,734,10000,0.08097379686194793,115993,Stocks,1
3387,35,F,1,438059,Business,815,12585,0.06573564576167536,124418,MF_Stocks,2
3388,43,M,3,1890022,Business,618,10000,0.315361613668204,454356,Insurance,1
3389,29,F,2,1329609,Salaried,708,10000,0.08328140068860455,61612,None,4
3390,46,M,1,1303577,Salaried,484,10000,0.2930380124675208,174741,Insurance,2
3391,37,M,3,1714219,Business,787,14998,0.0855960449520954,755846,MF,1
3392,54,M,1,1079559,Self-employed,779,12043,0.07634613282088726,57869,MF_Stocks,0
3393,54,M,3,812747,Salaried,698,15438,0.408620419740375,139414,Stocks,1
3394,37,F,3,1679676,Salaried,567,10000,0.06273275909903016,312171,MF_Stocks,2
3395,55,M,3,3608486,Business,766,13501,0.16464917212567592,1940110,MF,5
3396,63,M,1,4307331,Salaried,675,34314,0.22507558814068201,1008262,None,3
3397,51,M,2,1400008,Salaried,421,10000,0.4054501009944126,705375,None,0
3398,52,M,2,1504426,Salaried,777,10000,0.3016702613218112,792278,MF_Stocks,2
3399,35,M,2,1938733,Salaried,816,15219,0.05,279489,Insurance,0
3400,44,M,1,3033191,Salaried,833,65600,0.3883754955557739,71634,None,2
3401,30,F,2,1030722,Salaried,572,10000,0.15018104835818696,570220,MF_Stocks,2
3402,31,F,2,2107926,Salaried,508,10000,0.22052877089703005,104637,None,1
3403,63,M,2,1067635,Self-employed,658,17830,0.3942444456612349,208695,None,4
3404,37,M,3,2141064,Salaried,751,25912,0.2997972272193773,72739,Stocks,1
3405,48,M,2,2831003,Salaried,605,25452,0.2089982323008636,2000000,MF,3
3406,50,M,1,601669,Salaried,540,10000,0.1449821313848675,1874,Stocks,1
3407,53,F,2,1194763,Salaried,772,10000,0.5,119188,None,2
3408,63,F,3,3630984,Salaried,665,51226,0.2195016316103306,2000000,MF,3
3409,35,M,2,2078144,Self-employed,762,28370,0.2855648281475293,101496,MF,3
3410,29,F,2,2548398,Salaried,701,17029,0.16061209452193023,804313,Stocks,2
3411,39,M,1,1966983,Salaried,683,10000,0.056012365425946585,494784,None,0
3412,32,M,2,1142778,Self-employed,693,10000,0.5,3449,MF,0
3413,28,M,3,6000000,Salaried,664,109858,0.1269123312267758,2000000,MF_Stocks,1
3414,38,M,3,1919162,Salaried,654,15684,0.2849576786478179,11101,MF,0
3415,50,F,2,300000,Business,589,10000,0.09354288291599225,92634,Stocks,3
3416,43,M,3,1539549,Business,748,18139,0.25042969525313086,230685,MF_Stocks,0
3417,37,M,3,1325633,Business,824,10000,0.5,22408,None,1
3418,46,F,3,2993026,Salaried,649,10000,0.271531145748285,476747,Insurance,2
3419,35,F,2,1095343,Business,850,10000,0.16352058900444327,307728,None,0
3420,28,F,2,2624974,Self-employed,737,10000,0.3186557475570516,38503,Stocks,0
3421,49,F,2,2225939,Salaried,725,10000,0.4387219730700432,1333648,None,1
3422,45,M,1,685649,Self-employed,765,10000,0.11142753392287687,68386,MF_Stocks,2
3423,49,F,2,1463887,Salaried,797,10000,0.5,80187,None,1
3424,29,F,3,1046837,Salaried,654,10000,0.5,484184,MF,3
3425,52,F,3,2150063,Salaried,755,10000,0.2842214009517428,286907,MF_Stocks,3
3426,45,F,3,1155113,Salaried,804,10000,0.29010745454875536,566414,Insurance,1
3427,43,M,1,1283068,Salaried,662,12289,0.05,115333,MF_Stocks,1
3428,45,F,2,1314466,Salaried,700,35085,0.2195473535071228,288714,MF_Stocks,1
3429,53,M,1,1222042,Salaried,623,10000,0.05,1143310,None,3
3430,44,M,1,4238606,Self-employed,650,10842,0.18913549358167692,472801,None,4
3431,44,M,3,1478049,Salaried,665,10000,0.3437526079468511,256907,Insurance,1
3432,62,F,2,544471,Self-employed,609,10000,0.3814650843565058,224494,Stocks,2
3433,49,M,3,3478294,Salaried,693,10000,0.1781898371436326,872589,Stocks,1
3434,40,M,1,2185030,Self-employed,733,40603,0.2598675863157169,847019,MF,1
3435,47,M,2,478932,Salaried,742,10000,0.5,52744,None,3
3436,39,F,2,972322,Self-employed,619,10000,0.16722311395907527,129597,Stocks,3
3437,35,M,1,1477473,Self-employed,639,25068,0.4404382901564719,11000,Insurance,0
3438,44,F,2,2104505,Business,785,10000,0.40367920392272183,852901,None,1
3439,56,F,1,1368594,Salaried,639,10000,0.5,277341,Insurance,0
3440,56,M,2,1688809,Salaried,782,10000,0.39294217361628864,346944,MF,0
3441,38,M,3,1006611,Salaried,626,10000,0.11359959482118195,101721,MF,1
3442,42,F,3,429486,Salaried,737,10000,0.16465928992156925,241640,MF_Stocks,3
3443,34,F,3,5893232,Salaried,775,84732,0.17275327209232674,1819588,MF_Stocks,0
3444,63,F,3,1145033,Business,435,20427,0.5,17208,MF_Stocks,0
3445,61,M,3,2251390,Salaried,786,54476,0.24978688016983308,812683,MF_Stocks,1
3446,45,F,2,1407063,Salaried,830,21086,0.17523611764838112,14714,Insurance,2
3447,50,M,2,2747356,Self-employed,669,13961,0.3358866737395901,284380,MF,3
3448,47,F,2,1682206,Salaried,734,10000,0.26348524923097927,255832,Insurance,1
3449,44,F,3,2011898,Salaried,616,10000,0.19376495260095922,525915,Insurance,2
3450,29,M,1,300000,Self-employed,736,10000,0.3561663357882936,84075,MF,3
3451,40,F,1,723867,Salaried,850,10000,0.23666497744331663,126109,Insurance,0
3452,46,F,3,2903495,Self-employed,480,63285,0.1259893289220203,288359,None,3
3453,46,F,1,1867092,Salaried,649,10000,0.1718176468958728,426768,Stocks,0
3454,38,M,3,998751,Salaried,779,10000,0.48276664533786495,287428,Stocks,1
3455,57,M,3,768342,Business,826,10000,0.10187407432605364,65413,Stocks,1
3456,33,F,2,1525037,Business,561,10000,0.17211632504293808,345686,Insurance,0
3457,42,M,2,300000,Salaried,636,10000,0.2270345064737577,52467,Insurance,2
3458,47,M,3,937945,Self-employed,641,10000,0.1933974296207662,16638,MF,0
3459,47,O,1,3656529,Salaried,634,21948,0.05,1717254,MF,2
3460,45,M,3,4393532,Salaried,688,69625,0.29427231666945186,2000000,Stocks,2
3461,36,F,3,2338134,Self-employed,557,59126,0.273098694064736,546607,Stocks,1
3462,33,M,1,1340953,Salaried,674,11954,0.11821106832660093,543259,MF,2
3463,45,M,1,387733,Self-employed,606,10000,0.24704003910407038,87233,None,3
3464,44,F,1,793953,Self-employed,693,10000,0.1982340517895635,146630,Stocks,2
3465,33,F,1,934146,Self-employed,629,10000,0.5,244249,Stocks,1
3466,47,F,1,825942,Salaried,683,10000,0.47168393314148144,189486,MF_Stocks,2
3467,40,M,3,1450887,Self-employed,596,10000,0.26590184975061876,445718,Insurance,1
3468,46,F,2,3399238,Business,795,11282,0.18813487039840102,820138,MF_Stocks,1
3469,52,M,3,1390340,Salaried,667,10000,0.13945242926427362,1253563,Insurance,3
3470,33,M,1,908841,Salaried,701,10000,0.16299465657013945,222193,Insurance,1
3471,28,M,2,2115747,Business,685,61339,0.19710957757229042,284254,MF_Stocks,0
3472,49,F,2,679521,Salaried,700,10000,0.09226774417634526,8328,MF,1
3473,44,M,3,1108371,Salaried,700,10000,0.07631200051049714,392260,None,1
3474,47,M,2,1008571,Salaried,780,10000,0.41921235847298083,29514,None,0
3475,52,M,2,1681242,Salaried,671,10000,0.3756540411870219,339942,Insurance,1
3476,50,M,3,1546460,Salaried,628,19131,0.31785601952860437,3409,Stocks,2
3477,59,M,2,1412292,Salaried,704,10000,0.48579451204443924,440877,Stocks,5
3478,42,F,1,815886,Salaried,638,10000,0.21173274110438126,41545,MF_Stocks,3
3479,41,M,2,790550,Self-employed,692,10000,0.21652079879374053,84821,MF_Stocks,3
3480,39,F,3,2563920,Salaried,594,32942,0.3194658136603177,861691,MF_Stocks,2
3481,33,F,1,910552,Salaried,804,10000,0.2510293001393017,206003,Stocks,5
3482,43,M,2,2211480,Self-employed,621,10000,0.3577810282558106,129284,MF_Stocks,0
3483,36,F,2,742720,Business,819,10000,0.5,75796,Insurance,2
3484,56,M,3,1321128,Salaried,693,33265,0.08116625622401277,195638,Stocks,4
3485,44,F,1,1084328,Salaried,785,10000,0.34534694087904105,136139,None,2
3486,44,O,1,1146771,Salaried,623,22843,0.33445620777608104,282768,MF_Stocks,2
3487,38,M,2,2310600,Salaried,503,10000,0.10218503282750066,315391,None,0
3488,29,F,2,1057165,Business,535,10000,0.11127546709307955,233583,MF_Stocks,3
3489,29,M,3,2609449,Salaried,850,10000,0.1914640502136957,186782,Stocks,1
3490,40,M,2,1868183,Salaried,640,10000,0.38262518420533104,2000000,Insurance,5
3491,31,F,3,1584574,Salaried,809,10000,0.45423486089775483,588520,None,1
3492,44,M,3,1036899,Salaried,570,10000,0.3160903182089002,130249,None,1
3493,54,M,3,3065860,Salaried,717,35132,0.21648067344396055,2000000,Insurance,0
3494,54,M,2,945579,Self-employed,734,10946,0.08281287326424146,290401,Stocks,0
3495,46,F,3,1833757,Business,850,10000,0.14707424412067235,277235,MF,4
3496,34,M,1,1090458,Salaried,668,23405,0.4456834564257768,64891,MF_Stocks,1
3497,53,F,3,1709468,Salaried,628,10000,0.39148904242281346,370514,Stocks,2
3498,54,M,2,1305065,Salaried,735,10000,0.22592897763113673,133928,Insurance,0
3499,34,M,3,1052169,Self-employed,607,10000,0.07312928413654854,11583,None,1
3500,48,F,2,599359,Salaried,740,10000,0.28220316231616416,62784,MF_Stocks,1
3501,36,M,3,4052307,Self-employed,694,10788,0.4401512475394676,19618,Insurance,1
3502,50,F,3,1416107,Salaried,624,10000,0.5,271359,Insurance,0
3503,63,M,3,1896038,Salaried,749,34864,0.39369167193959276,26911,Insurance,0
3504,29,M,3,1538114,Salaried,710,10000,0.06677934668475552,35933,Stocks,0
3505,54,M,1,2605285,Salaried,776,14067,0.05,1821521,Insurance,1
3506,45,F,1,3985180,Self-employed,850,10000,0.2156908263053649,874167,None,1
3507,60,F,3,2216685,Salaried,649,10000,0.21609718237211842,1323432,Stocks,2
3508,41,F,2,1367891,Self-employed,658,12908,0.35871528449354345,25483,MF,2
3509,52,M,2,828700,Salaried,565,10000,0.1419573466603035,907626,Insurance,0
3510,30,F,2,580355,Salaried,752,10000,0.23453577381770646,209425,MF,0
3511,37,M,1,400093,Salaried,635,10000,0.08706414269043068,168907,Insurance,3
3512,30,F,2,856014,Salaried,734,28073,0.16145337832755238,518959,None,4
3513,60,F,2,489313,Self-employed,816,10000,0.05679085591812101,344764,MF_Stocks,3
3514,51,F,1,2515072,Salaried,631,10000,0.19135986315684106,788861,None,1
3515,52,M,1,1711420,Salaried,652,12858,0.30687868630607906,403652,Insurance,0
3516,57,M,2,1446314,Salaried,801,10000,0.05,47397,Insurance,0
3517,31,M,2,2706738,Salaried,770,10000,0.40484144262274707,77607,Insurance,1
3518,39,F,1,621725,Self-employed,760,10000,0.38377195513158296,56922,MF,3
3519,30,M,2,843706,Business,660,10000,0.12303220008859973,112056,Insurance,2
3520,34,M,3,540005,Salaried,556,10000,0.3484912711442171,614818,Insurance,3
3521,35,M,2,2285057,Business,628,54115,0.20499681524269106,585368,None,0
3522,41,M,3,1107768,Business,599,10000,0.35898566270850263,288608,MF,0
3523,36,M,3,1761949,Salaried,758,10000,0.46096345669820216,350755,MF_Stocks,2
3524,31,F,1,1994221,Salaried,728,12031,0.38165924995879086,69185,MF,1
3525,33,F,1,2538287,Salaried,640,10000,0.5,501546,Insurance,0
3526,32,F,2,1378004,Salaried,657,10000,0.4782042582492039,105021,MF_Stocks,2
3527,60,F,2,2160423,Salaried,747,10000,0.2610691825662745,452295,MF,1
3528,49,M,2,925898,Salaried,668,10000,0.05,81462,MF,1
3529,59,M,2,4679741,Salaried,641,46000,0.5,845542,Stocks,2
3530,40,M,2,1350276,Self-employed,850,10000,0.08705714130803578,330674,MF,0
3531,36,F,1,1205393,Salaried,645,15487,0.2737600429068048,189343,MF,2
3532,50,M,3,1490086,Self-employed,766,13133,0.12749956182962713,7203,Stocks,2
3533,37,M,1,2381850,Business,739,10000,0.26046775339406814,104781,Stocks,2
3534,37,M,3,1980105,Self-employed,547,10000,0.11542053420490266,465692,Insurance,1
3535,35,M,1,1795723,Salaried,632,10000,0.5,102459,MF,1
3536,32,M,1,1365157,Salaried,781,10000,0.1667265872291056,78022,Insurance,5
3537,35,M,1,996607,Salaried,686,26692,0.41506642542071204,291834,None,1
3538,38,F,3,3087692,Business,553,47171,0.31997641234063534,426056,MF_Stocks,1
3539,46,F,1,1550800,Self-employed,739,10000,0.0876526637927164,500750,MF_Stocks,2
3540,30,M,2,775266,Salaried,641,10000,0.2746769601481263,17907,Stocks,1
3541,34,M,3,951775,Salaried,743,14655,0.22251494346615427,363014,MF_Stocks,0
3542,51,F,2,1765738,Self-employed,850,13016,0.16952137237508622,387143,None,1
3543,32,M,2,2417174,Self-employed,738,10000,0.3709186980229637,450300,Stocks,2
3544,38,F,3,4727493,Business,761,13112,0.38287103963710656,1935653,Stocks,5
3545,53,M,3,666384,Self-employed,674,10000,0.19783246291767,492497,Insurance,2
3546,33,F,2,1435434,Salaried,588,33375,0.19364614576822783,378835,None,2
3547,30,F,2,1851187,Self-employed,802,11689,0.4181087073066783,66004,MF,1
3548,41,F,3,2151044,Business,639,45751,0.21979557010856224,516957,Stocks,2
3549,37,F,3,3218739,Self-employed,677,70694,0.2630186225625993,2578,MF,4
3550,43,M,2,2260466,Salaried,850,10000,0.3435756507148038,225098,None,2
3551,50,M,3,1053002,Self-employed,666,20301,0.1669478732176453,318412,MF,3
3552,32,M,2,762806,Business,821,14605,0.5,391272,MF,1
3553,44,F,2,1853418,Salaried,738,24725,0.2144194618335037,205568,Stocks,1
3554,42,M,1,2202815,Salaried,644,10000,0.08856495156437919,153644,MF_Stocks,2
3555,32,F,1,1203152,Self-employed,734,10000,0.05465888848260841,53672,None,1
3556,45,M,2,600528,Self-employed,628,16319,0.5,99695,MF,1
3557,36,M,2,772006,Salaried,790,10000,0.17178260577974416,114328,MF_Stocks,2
3558,41,F,1,1824119,Self-employed,824,10000,0.5,313110,Insurance,1
3559,30,M,2,1119465,Salaried,704,10000,0.3655404498563951,85603,MF_Stocks,0
3560,41,M,2,1613242,Business,834,22245,0.191609041396062,255711,MF_Stocks,1
3561,37,M,3,3328908,Business,716,10000,0.3187512368347733,359964,MF_Stocks,2
3562,51,M,3,930052,Salaried,791,10000,0.3356064923012248,973708,Stocks,0
3563,30,F,2,1076260,Business,850,10000,0.20015373801797418,56227,Stocks,3
3564,40,F,3,1308128,Salaried,850,10000,0.12048418461412207,41761,MF,1
3565,41,M,2,1860254,Self-employed,681,31621,0.2957292300443844,779127,MF,2
3566,48,M,2,2514318,Salaried,729,21740,0.24858892907161217,928950,None,1
3567,43,M,3,750314,Salaried,594,10000,0.32282787849159883,319873,MF,1
3568,46,M,2,1553786,Business,779,10000,0.2838656485813687,266487,Insurance,2
3569,49,F,2,2682949,Business,738,51861,0.12250250250742248,165780,MF_Stocks,4
3570,53,F,1,439985,Salaried,622,10000,0.3279749391746577,260170,Insurance,1
3571,37,M,1,1115935,Salaried,818,10000,0.367171675209444,440411,MF_Stocks,1
3572,43,M,2,735488,Salaried,673,10000,0.1851255606964631,251860,MF,2
3573,52,F,3,1309574,Business,647,10000,0.14936248835300567,11927,Insurance,3
3574,62,M,2,386625,Salaried,739,10000,0.1703355547952625,64340,MF_Stocks,2
3575,54,M,3,4489958,Salaried,653,10000,0.06612849907688989,466227,Insurance,3
3576,38,F,3,1427957,Self-employed,696,10000,0.1412114260061535,150540,Insurance,2
3577,34,M,1,693951,Business,850,10000,0.12558384170464296,23345,Insurance,1
3578,41,M,2,1830212,Salaried,638,45637,0.05,982336,MF_Stocks,1
3579,48,F,2,846100,Self-employed,767,24362,0.5,58750,MF_Stocks,3
3580,41,F,2,759667,Self-employed,641,10000,0.24382227617156302,9588,Stocks,3
3581,41,M,1,2981377,Salaried,602,10000,0.33822054426451414,458086,Stocks,2
3582,52,M,3,5696432,Self-employed,691,10000,0.21657499119625648,1117270,MF_Stocks,2
3583,38,M,3,1239247,Self-employed,850,31349,0.5,136579,MF,1
3584,53,F,2,3106347,Salaried,778,26626,0.2603748246689517,356087,MF_Stocks,2
3585,39,M,2,1833260,Salaried,746,10000,0.2898321404793046,229070,MF_Stocks,1
3586,37,M,1,496599,Self-employed,647,10393,0.17516918559867922,143372,MF,1
3587,40,F,2,854807,Salaried,661,10000,0.07425777063153967,63399,Stocks,1
3588,49,M,3,4795635,Salaried,551,151617,0.1043979391662608,2000000,None,1
3589,32,M,3,722492,Salaried,850,10000,0.33498749624354746,86787,MF_Stocks,1
3590,34,M,2,5598818,Salaried,726,86647,0.3231423189060034,761430,Stocks,1
3591,58,M,2,1201793,Salaried,718,10000,0.3111438897380931,47951,None,2
3592,33,M,2,3649392,Salaried,720,10000,0.06543013263742085,570610,Insurance,3
3593,43,F,2,1269867,Salaried,850,38591,0.4619540474755213,378557,MF,3
3594,44,F,1,2000931,Salaried,729,17366,0.1786039402761869,206628,MF_Stocks,0
3595,41,M,2,3471170,Salaried,680,16088,0.3061930563278636,185456,MF_Stocks,2
3596,45,M,2,3563653,Self-employed,850,19650,0.5,1299995,Stocks,2
3597,35,F,1,801097,Self-employed,687,10000,0.3337586515454909,181016,None,2
3598,43,M,1,733564,Salaried,530,10000,0.19038085086052645,123159,Insurance,2
3599,38,M,1,1115386,Business,547,10000,0.4195290508459466,135951,MF_Stocks,3
3600,46,F,2,714429,Self-employed,680,10000,0.18746823865940282,59982,MF,0
3601,32,M,2,1618796,Self-employed,729,10000,0.05,49792,MF,3
3602,43,M,1,749847,Salaried,782,10000,0.1432171615294552,57965,MF_Stocks,2
3603,34,M,1,2156719,Salaried,608,67102,0.32905513729519537,172862,Stocks,1
3604,36,M,3,1239782,Business,677,10000,0.33233297256614763,126747,Stocks,2
3605,34,M,1,395979,Salaried,619,10000,0.28637698547161844,31460,Stocks,3
3606,33,M,2,3275991,Self-employed,811,86175,0.5,19218,MF,0
3607,51,M,3,2135780,Salaried,828,63864,0.0550535299930336,186025,Stocks,2
3608,36,F,2,1472588,Business,850,26598,0.05,3442,Insurance,1
3609,56,M,3,3797217,Salaried,735,11629,0.5,1266142,None,2
3610,60,M,2,2894197,Salaried,850,10000,0.34133156671313075,152532,MF_Stocks,1
3611,43,F,1,776841,Self-employed,630,11857,0.4925643068758577,24785,Insurance,2
3612,32,F,2,1070638,Salaried,721,10000,0.1193987062624922,268007,Stocks,1
3613,38,M,2,753605,Salaried,593,10000,0.5,560878,Insurance,4
3614,50,M,1,542155,Salaried,757,10000,0.36948005932087985,345629,MF_Stocks,1
3615,38,M,2,2079322,Salaried,728,35709,0.05,415036,MF,2
3616,31,F,3,2137716,Salaried,454,10000,0.1280215023996451,227713,MF_Stocks,3
3617,43,M,1,1936903,Self-employed,810,51563,0.18698920954262951,120433,None,0
3618,52,M,2,3508332,Self-employed,785,23139,0.29718384626168914,424371,Insurance,0
3619,50,M,2,2552327,Business,644,65550,0.5,29033,None,1
3620,33,M,3,2873875,Salaried,728,38602,0.2677161248868181,633570,MF,0
3621,46,M,3,533849,Salaried,550,10000,0.14474345299067404,317278,MF_Stocks,1
3622,35,M,3,1442505,Business,622,10000,0.18531204013259744,394587,MF,1
3623,34,F,2,2541366,Self-employed,850,29256,0.44655648098182427,613600,Insurance,0
3624,53,F,1,664269,Self-employed,584,10000,0.25524344350846034,55672,Stocks,2
3625,35,M,2,1517071,Salaried,700,10000,0.10837393680405952,222296,MF,0
3626,36,M,2,1976286,Business,560,10000,0.18639797942441208,1517125,None,2
3627,28,M,3,2159922,Salaried,733,14423,0.40624071069061457,730106,None,3
3628,53,M,3,2415043,Salaried,756,10000,0.1396389986829845,39244,MF_Stocks,1
3629,50,F,2,2297147,Self-employed,772,10000,0.21100501177007502,119503,Insurance,3
3630,45,O,2,1725057,Salaried,746,38207,0.2902930672213283,247305,MF,1
3631,48,M,2,657383,Salaried,842,10000,0.16398589664332333,300909,None,1
3632,33,M,1,1511575,Self-employed,644,10000,0.21192942197248607,909317,Stocks,1
3633,41,M,2,1783040,Self-employed,594,57908,0.16720741821127025,177895,MF_Stocks,0
3634,38,F,2,615720,Self-employed,641,10000,0.2696660267436655,29709,Insurance,3
3635,31,F,3,3866186,Salaried,565,35913,0.48247404702640573,128016,Insurance,0
3636,41,F,2,2070467,Salaried,707,10000,0.5,44238,Insurance,3
3637,56,F,3,860211,Salaried,686,10000,0.5,37565,Insurance,1
3638,29,M,2,838250,Business,747,10000,0.05,22101,MF,1
3639,36,F,1,818897,Salaried,538,10000,0.18881326619892927,140886,None,0
3640,34,F,1,802602,Salaried,698,10000,0.20576728602820887,285067,MF,2
3641,35,M,1,1356187,Salaried,821,10000,0.3301972042765707,120593,Insurance,1
3642,55,M,2,923853,Salaried,757,10000,0.24605421844005784,166686,None,1
3643,41,F,1,2370426,Business,510,73971,0.35954780243224554,1251826,MF_Stocks,1
3644,41,F,2,2814976,Salaried,698,10000,0.3597814638368643,1774510,MF,1
3645,49,F,3,2741860,Self-employed,626,10000,0.12335323185174234,296763,Insurance,1
3646,33,F,2,1451527,Salaried,701,10000,0.3312445157325772,478798,MF_Stocks,1
3647,41,F,3,3161417,Salaried,661,85095,0.2584229497717151,58733,None,1
3648,40,F,1,1011351,Business,850,10000,0.2761858165662761,215220,Stocks,3
3649,44,M,2,994878,Self-employed,708,10000,0.37980243095339505,222760,None,1
3650,63,F,1,2962935,Self-employed,731,10000,0.2939236441924128,584535,None,1
3651,49,M,3,2287757,Self-employed,695,10000,0.2236657300904353,103151,Insurance,1
3652,39,M,1,784273,Salaried,747,10000,0.3724257386282886,215163,None,1
3653,51,M,2,1256874,Salaried,678,13373,0.3387508643713984,82685,MF,2
