customerid,age,gender,citytier,annualincome,occupation,creditscore,avgmonthlyspend,savingsrate,investmentamountlastyear,pastinvestments,riskflags,familysize,numchildren,numelders,numadults
2859,31.0,M,3,1240774.0615709093,Self-employed,771.0,10000.0,0.5,101914.58523056636,Insurance,3.0,3,2.0,0.0,1.0
2860,44.0,M,3,2033368.1620316599,Salaried,528.0,40557.72443449913,0.10665532810388174,104963.53296756955,Stocks,0.0,5,1.0,0.0,4.0
2861,34.0,M,2,601344.3827961035,Salaried,751.0,10000.0,0.17727188590439663,38579.31540278366,Insurance,2.0,1,0.0,0.0,1.0
2862,32.0,M,2,1273432.817794626,Self-employed,549.9423240191852,21755.362401172704,0.4534884641202523,15340.848660819194,MF_Stocks,0.0,2,0.0,0.0,2.0
2863,41.0,M,3,2383545.0958955074,Business,808.8639528356808,10000.0,0.3199633256580591,142149.29406424775,MF_Stocks,3.0,2,0.0,0.0,2.0
2864,41.0,M,1,1034798.9888103257,Salaried,619.792573056195,10000.0,0.5,486402.2549479516,Stocks,1.0,1,0.0,0.0,2.0
2865,35.0,F,3,643193.2752006801,Salaried,702.0,10000.0,0.2962284704612551,103847.87652115061,Insurance,3.0,2,0.0,0.0,1.0
2866,33.0,F,2,1937354.9818283992,Salaried,718.0,10000.0,0.5,1008671.4744574439,MF_Stocks,3.0,5,2.0,0.0,5.0
2867,38.0,M,2,1855856.8360958272,Salaried,701.0,25032.712445461017,0.36801535355411275,251166.42275502253,Insurance,0.0,5,1.0,0.0,5.0
2868,33.0,M,2,2165098.409075655,Business,720.0,13456.513700916843,0.077886943268039,98235.23147127472,MF_Stocks,2.0,1,1.0,0.0,1.0
2869,30.0,M,2,774813.4307843731,Salaried,673.0,10000.0,0.3596896801597185,495364.79162466445,MF_Stocks,1.0,2,0.0,0.0,2.0
2870,41.0,M,2,921344.1656443499,Salaried,654.0,10000.0,0.4599666324684537,207287.96961132888,Insurance,2.0,6+,0.0,0.0,3.0
2871,51.0,F,2,1697618.144274172,Salaried,567.6704644662291,22311.657396664665,0.42320697417913283,1270699.6415452338,MF_Stocks,2.0,1,0.0,0.0,1.0
2872,46.0,M,2,407809.2641014373,Salaried,573.9996045644453,10000.0,0.1687768598968682,97104.71625487087,None,1.0,3,0.0,0.0,1.0
2873,60.20058375261474,M,2,4057755.048965786,Self-employed,806.8563962741712,10000.0,0.2514899118881589,334304.76075866853,None,4.0,2,0.0,2.0,2.0
2874,35.0,M,2,973285.5466312129,Salaried,546.8663572039048,18484.701862735466,0.10971835374202392,419890.7273076183,None,1.0,2,0.0,0.0,1.0
2875,47.0,M,2,2731201.22042375,Salaried,717.0,22239.21577318878,0.40319060243678434,1274049.4797144926,Stocks,4.0,5,1.0,0.0,5.0
2876,36.0,M,2,1947395.5619883095,Salaried,643.9636648572395,15889.801261838258,0.1562548126997771,128221.8402827474,Insurance,2.0,5,1.0,0.0,5.0
2877,28.0,M,2,1855146.8570964413,Salaried,727.0,45811.41391701918,0.18733675471888872,11752.121045725442,MF_Stocks,1.0,3,0.0,0.0,3.0
2878,51.0,M,1,2445941.774628455,Self-employed,697.0,21056.471374849913,0.1530378981794154,436824.95967668213,MF_Stocks,0.0,2,0.0,0.0,2.0
2879,30.0,M,1,688804.5241332606,Self-employed,685.0,17421.21711674767,0.19667614444931314,17506.217354831104,MF_Stocks,1.0,3,2.0,0.0,1.0
2880,37.0,F,2,1959952.2375593786,Salaried,683.0,10000.0,0.3064552676353708,325321.1994369031,MF_Stocks,1.0,3,0.0,0.0,2.0
2881,28.0,M,2,871867.3392858347,Business,755.0,49471.60572453346,0.1394971647656933,757744.7913917346,MF_Stocks,1.0,3,0.0,0.0,1.0
2882,35.0,M,3,540874.3233735631,Salaried,472.1547430355885,10000.0,0.2792529123203666,96957.51781545555,MF_Stocks,3.0,2,0.0,0.0,2.0
2883,41.0,M,2,2146106.2150751418,Salaried,727.9563161949545,10000.0,0.4448299858004557,457215.23126500665,MF_Stocks,1.0,1,1.0,0.0,1.0
2884,39.0,F,3,1130606.0830967003,Salaried,716.0,10000.0,0.38915568336924367,300914.66376376257,MF,1.0,4,0.0,0.0,3.0
2885,37.0,M,1,3486558.0605888613,Salaried,622.0320653395789,10000.0,0.2976754286251583,46332.50403943959,MF,3.0,4,0.0,0.0,4.0
2886,49.0,F,2,1358268.1651078362,Salaried,779.0,10000.0,0.1299683159870446,1329024.4441466029,None,3.0,4,0.0,0.0,4.0
2887,38.0,M,3,1328594.9698941987,Self-employed,537.6438602563672,10000.0,0.12737167362408697,2767.4592993410083,None,0.0,5,1.0,0.0,5.0
2888,49.0,F,1,6000000.0,Business,755.0,10000.0,0.15462926457653794,642867.2031278778,None,1.0,1,0.0,0.0,1.0
2889,46.0,F,2,4270014.292321429,Business,678.0,10000.0,0.12601694845502162,221281.10027476138,Insurance,1.0,2,2.0,0.0,1.0
2890,42.0,F,3,1221264.9467948428,Salaried,727.0,10000.0,0.45287787228921755,106899.45850638095,Insurance,0.0,1,0.0,0.0,1.0
2891,57.0,F,1,1589986.37753501,Self-employed,793.0,42465.29640207622,0.07128509481247412,339340.7819012346,None,1.0,4,0.0,0.0,3.0
2892,41.0,M,2,3587364.2072070786,Salaried,597.0,10000.0,0.15511362403318368,11025.55272093608,MF_Stocks,1.0,2,0.0,0.0,2.0
2893,57.0,M,2,2023825.8153592953,Business,638.7648576712836,15391.293851855264,0.11143909919560373,60456.96144733652,MF,1.0,2,0.0,0.0,2.0
2894,51.0,F,1,843133.8486595987,Self-employed,674.0,62060.99737581097,0.29068372223296013,1705378.229614342,None,3.0,4,0.0,1.0,4.0
2895,47.0,M,1,441976.2297177285,Self-employed,758.0,17479.89062185366,0.41061526497924417,72104.22105513785,MF,1.0,5,1.0,0.0,5.0
2896,49.0,O,3,1154349.199922788,Salaried,632.0,21330.577918586885,0.341432428161153,162062.65410426367,MF,1.0,3,0.0,0.0,2.0
2897,34.0,F,3,2447083.2197456346,Salaried,850.0,10000.0,0.4143706188375297,1552593.6473873572,Insurance,1.0,3,0.0,0.0,1.0
2898,48.0,O,3,2356000.53734669,Salaried,749.0,15865.014877440484,0.09103584815527514,346479.2331911855,MF_Stocks,1.0,1,0.0,0.0,1.0
2899,47.0,M,3,2235552.2332898825,Salaried,698.0,47420.41235772332,0.3092887767661996,428132.5743476622,MF_Stocks,1.0,2,0.0,0.0,2.0
2900,54.0,F,1,1361597.82500959,Self-employed,538.4237331071765,27460.46925598217,0.3422928298225579,207795.40648873965,Insurance,0.0,1,1.0,0.0,1.0
2901,36.0,M,2,1455837.4126648463,Business,720.0,15896.76963120275,0.38779295034613986,146182.0943616913,MF_Stocks,1.0,2,0.0,0.0,1.0
2902,34.0,F,2,782056.9224051957,Self-employed,699.0,10000.0,0.2010832322264191,722870.0709331755,None,2.0,1,0.0,0.0,1.0
2903,32.0,M,1,504789.36831857555,Salaried,421.78589687159075,10000.0,0.1080497393857866,455036.66943965823,MF_Stocks,1.0,1,0.0,0.0,1.0
2904,41.0,F,2,1357789.5237624727,Salaried,729.0,10000.0,0.08212961729547316,419116.5142449503,MF,0.0,3,0.0,1.0,1.0
2905,34.0,F,3,2086328.534728727,Self-employed,573.9851732226045,10000.0,0.11943514053628426,32200.58823656575,Insurance,2.0,1,0.0,0.0,1.0
2906,46.47095837552734,M,1,739896.9373293767,Salaried,625.0,10000.0,0.2986034209630767,461548.99033457873,MF,3.0,3,0.0,0.0,3.0
2907,45.0,F,1,1501016.1225431361,Salaried,640.0750654193465,10000.0,0.5,77723.2053598921,MF_Stocks,2.0,4,1.0,0.0,4.0
2908,44.0,M,1,2212700.9900751817,Salaried,585.6378174082647,10000.0,0.44899805581290664,86542.02083667152,MF,0.0,2,0.0,0.0,2.0
2909,54.0,M,2,707387.7922143444,Salaried,829.6361416273797,10000.0,0.42555682969276454,203108.71299962988,None,2.0,3,0.0,0.0,3.0
2910,50.0,F,3,3067566.24453656,Salaried,734.8077011681837,10000.0,0.5,817751.6005591715,Stocks,3.0,4,0.0,0.0,2.0
2911,33.0,M,2,2981304.7122774255,Salaried,760.5976919696291,10000.0,0.35722177629165563,706249.41205904,Insurance,2.0,2,4.0,0.0,1.0
2912,34.0,F,2,2036916.0762696706,Salaried,700.0,15819.246165577117,0.2622495551642649,845100.7911608161,Stocks,4.0,1,1.0,0.0,1.0
2913,37.0,M,2,708988.4957377426,Self-employed,850.0,10000.0,0.0902195830644267,784495.9789309741,Insurance,3.0,6+,2.0,0.0,6.0
2914,32.0,M,2,1996073.3458634731,Salaried,698.0,10000.0,0.18935378987680912,126856.04609420602,MF_Stocks,0.0,5,1.0,0.0,5.0
2915,51.0,M,1,1741366.3092799545,Salaried,747.0,35695.06103419268,0.3554830139516057,885560.7950398555,Stocks,4.0,2,1.0,0.0,1.0
2916,44.0,M,1,714934.2886706517,Salaried,658.0,10000.0,0.05,148594.5446507457,Insurance,1.0,1,0.0,0.0,1.0
2917,42.0,F,3,5198263.604237535,Salaried,548.2635550590553,44319.37776765558,0.24528302500475052,468979.269472374,MF_Stocks,3.0,1,0.0,0.0,1.0
2918,52.0,M,1,1790561.9503838648,Business,780.0,10000.0,0.15329198424719268,14226.892289102425,Stocks,3.0,3,0.0,1.0,3.0
2919,53.0,M,2,1440557.5287793903,Salaried,791.016049651381,42924.58203991696,0.20643687741619882,1061660.5333567841,MF,0.0,3,1.0,0.0,3.0
2920,48.0,M,2,5460945.260890257,Salaried,753.0,10000.0,0.20072464811565385,63088.02839617601,None,3.0,3,0.0,0.0,2.0
2921,51.0,F,1,2800389.0675323163,Salaried,850.0,50490.992197550004,0.21057588986928727,255682.333588471,None,1.0,1,0.0,0.0,1.0
2922,33.0,M,3,848444.7230152163,Salaried,827.0,10000.0,0.5,525664.4814725901,Stocks,0.0,5,1.0,0.0,2.0
2923,33.0,F,1,1465941.5608958565,Salaried,604.0,10000.0,0.2936237309340964,102409.5837544127,Insurance,1.0,3,0.0,0.0,3.0
2924,50.0,M,2,3760068.969501503,Self-employed,461.39212471026644,10000.0,0.39190028241164543,1488681.3056310953,None,2.0,3,0.0,0.0,3.0
2925,44.0,F,2,797197.4346962711,Self-employed,675.0,10000.0,0.15368100142469715,22730.314568604674,Insurance,0.0,6+,0.0,0.0,2.0
2926,42.0,M,1,1152868.7880300877,Salaried,760.0,54203.36774454075,0.1816875718517894,891332.2794894174,None,1.0,3,0.0,0.0,3.0
2927,33.0,F,3,3361135.085669271,Salaried,685.9780587424559,10000.0,0.05,37480.96741250066,Stocks,1.0,3,0.0,0.0,3.0
2928,32.0,F,2,900032.572508254,Salaried,594.0,10000.0,0.24619130922927007,78298.79264971346,MF,3.0,3,2.0,0.0,2.0
2929,35.0,M,2,917528.0172562838,Salaried,630.0,18327.549327970006,0.2607815017465053,780222.4355183848,None,0.0,1,1.0,0.0,1.0
2930,53.0,F,2,4620380.0248976,Salaried,709.0,22717.093881213328,0.35295464860101794,852844.6863709955,Insurance,3.0,4,0.0,0.0,4.0
2931,42.0,M,3,1242387.130339104,Salaried,578.6357491565205,10000.0,0.23401635630637663,336766.9922864313,Insurance,1.0,5,2.0,0.0,3.0
2932,47.0,M,2,6000000.0,Self-employed,656.9406719472869,59175.17379999295,0.5,1825326.760556533,Stocks,0.0,6+,0.0,0.0,5.0
2933,36.0,F,3,3116789.6861878666,Business,486.0948937672299,10000.0,0.2546827053538029,94250.16693147465,Insurance,3.0,6+,0.0,0.0,5.0
2934,48.0,M,3,1062071.4798954513,Self-employed,714.0,10000.0,0.16572313061226884,157684.2557573301,MF,2.0,3,0.0,0.0,3.0
2935,30.0,M,3,1892697.8723286993,Self-employed,473.7352790143049,45898.630396425746,0.30413855018661484,1354615.9817452265,MF_Stocks,2.0,1,1.0,0.0,1.0
2936,57.0,M,2,3135620.3757779375,Salaried,806.0,38768.94123560485,0.05,1173663.186194032,MF,1.0,6+,0.0,0.0,6.0
2937,42.0,M,3,1790431.8509576083,Business,467.1447452185149,10000.0,0.4032847659919407,614640.8340306153,Stocks,3.0,4,0.0,0.0,4.0
2938,32.0,M,1,971660.0437865343,Salaried,689.8725280810104,10000.0,0.5,1021399.7385527882,MF,1.0,3,0.0,0.0,3.0
2939,36.0,M,1,327986.7829607853,Salaried,626.0,18043.79036170372,0.05,108627.73668059215,None,2.0,5,2.0,0.0,1.0
2940,50.0,F,2,2863511.169265237,Salaried,766.8026657810419,10000.0,0.1610798281244789,1676939.9808057547,Insurance,1.0,3,0.0,0.0,6.0
2941,52.0,M,2,885314.5541878608,Self-employed,850.0,10000.0,0.12020144454778842,1212006.5759206633,Insurance,0.0,3,0.0,0.0,3.0
2942,29.0,M,3,4253763.661436437,Salaried,756.6372702661953,10000.0,0.40269277260897646,960210.1214545622,Insurance,4.0,1,1.0,0.0,1.0
2943,58.0,M,3,5555020.915672162,Business,754.0,61171.091713019145,0.19221630768692527,184429.02937670005,MF_Stocks,5.0,2,0.0,0.0,1.0
2944,37.0,F,2,3073932.746584624,Self-employed,752.0369097747961,44113.11193498863,0.2850873271683663,106887.02720126061,MF_Stocks,3.0,5,0.0,0.0,4.0
2945,35.0,M,3,750762.7606215143,Salaried,695.4782432237976,10000.0,0.2080224119585471,11768.564157457187,None,0.0,1,2.0,0.0,1.0
2946,32.0,M,3,2149218.238620205,Salaried,713.0,10000.0,0.26325638603184737,755728.1015523429,MF,3.0,4,1.0,0.0,4.0
2947,29.0,M,1,4728860.596950511,Salaried,703.0,10000.0,0.05,1262807.298550796,MF,1.0,4,1.0,0.0,4.0
2948,28.0,O,2,4031766.844054339,Salaried,620.0,10000.0,0.1271757790919021,602327.2918248653,None,3.0,3,0.0,0.0,2.0
2949,50.0,F,1,1688547.624566733,Business,570.0,10000.0,0.27160599581472533,108083.01654329935,MF,1.0,2,1.0,0.0,2.0
2950,40.0,M,2,725056.4023892176,Self-employed,614.0,29186.02339646316,0.2918745812809259,136540.93329981645,MF,1.0,1,0.0,0.0,1.0
2951,48.0,O,1,445426.16015234555,Self-employed,512.7247962438855,10000.0,0.24437115883701224,69110.00672856899,None,1.0,2,0.0,0.0,2.0
2952,52.0,M,2,494058.03329453705,Salaried,610.2500327688779,10000.0,0.1869504182639933,654756.0315572236,MF_Stocks,5.0,3,0.0,0.0,3.0
2953,31.0,F,1,700059.5564517383,Business,782.0,10000.0,0.17068825174615312,234357.02195241945,Insurance,0.0,4,0.0,0.0,4.0
2954,46.0,F,3,3168899.7064823327,Salaried,733.0,10000.0,0.3169593791050092,2000000.0,None,0.0,3,0.0,0.0,6.0
2955,42.0,M,2,4263803.746285437,Self-employed,591.4601785579268,10000.0,0.14594412989721495,1091811.526964728,MF,1.0,6+,0.0,0.0,3.0
2956,36.0,M,2,1433979.7689717228,Self-employed,689.0,17873.994242880322,0.42677706973568763,204110.65682229665,MF_Stocks,2.0,3,1.0,0.0,5.0
2957,44.0,F,1,1180230.0559623213,Self-employed,520.240382638594,10000.0,0.16622266013890724,275952.2529150327,Insurance,1.0,4,0.0,0.0,2.0
2958,36.0,M,2,2563199.6020042687,Business,697.0,49518.99312118195,0.15050312813028027,848694.9497533389,MF_Stocks,3.0,1,0.0,0.0,1.0
2959,30.0,O,3,6000000.0,Salaried,660.0,14984.688626769434,0.06284067547597727,356732.37037957064,MF_Stocks,1.0,1,0.0,0.0,1.0
2960,43.0,M,1,2472531.397051045,Self-employed,676.0968372395236,10000.0,0.3042955116117855,106797.98349992489,MF_Stocks,2.0,4,0.0,0.0,4.0
2961,33.0,F,2,2372928.7280329494,Business,620.0,55894.74032989434,0.07975034893875542,1325057.9342889064,MF,0.0,2,0.0,0.0,2.0
2962,46.0,M,3,1139725.2506137202,Self-employed,608.9373235593707,10000.0,0.27642462085005404,336046.4047209903,MF,2.0,3,0.0,0.0,3.0
2963,43.0,M,3,1287104.908719528,Self-employed,692.4259622637856,10000.0,0.28133762509860044,103887.59284594693,Insurance,3.0,6+,0.0,0.0,6.0
2964,31.0,F,3,1009674.2227266964,Salaried,850.0,15186.530789077908,0.2702324958415012,825297.7552888079,MF,2.0,6+,1.0,0.0,6.0
2965,31.0,F,2,2875605.0924140285,Self-employed,724.0,20490.890481647926,0.08222951388403689,170455.07794522058,Insurance,2.0,1,0.0,0.0,1.0
2966,42.0,F,2,978337.178224495,Self-employed,639.6721008815266,10000.0,0.37994645094809143,48684.783160024344,Insurance,2.0,4,0.0,0.0,4.0
2967,37.0,M,3,2654282.710601202,Salaried,611.5416207368637,36292.305466612495,0.5,234348.138584514,None,3.0,2,0.0,0.0,2.0
2968,50.0,F,3,1762608.8139085458,Self-employed,487.63761628975175,10000.0,0.29911523371281246,133609.85454229274,None,1.0,3,0.0,0.0,2.0
2969,61.0,F,1,1613268.381318271,Salaried,692.0,10000.0,0.2896379154541988,82483.28628775888,None,3.0,1,0.0,0.0,1.0
2970,60.0,F,2,1093411.4736307103,Salaried,662.0,34843.93549798317,0.05,234305.21742986326,Insurance,2.0,4,0.0,1.0,4.0
2971,34.0,M,1,391976.23028140154,Salaried,667.0,19627.175425626527,0.45290349787031553,164567.592721605,Stocks,0.0,2,0.0,0.0,1.0
2972,48.0,F,1,744239.3299896411,Business,850.0,10000.0,0.18507532955078085,156610.12736190672,Insurance,3.0,4,0.0,0.0,3.0
2973,41.0,M,3,557991.9243788475,Self-employed,713.7311275276866,10000.0,0.41301560179478597,123344.52767892648,None,0.0,2,0.0,0.0,1.0
2974,43.0,F,1,4135100.1905401945,Business,773.8317556246612,60436.888766224976,0.32676309088568684,1584910.7858529934,Stocks,2.0,1,0.0,0.0,1.0
2975,45.0,M,1,739349.5950764596,Salaried,612.8433714626138,10000.0,0.4472671808190428,446715.01539423026,None,1.0,2,0.0,0.0,1.0
2976,37.0,M,3,455247.4503707293,Salaried,507.0257940315461,10000.0,0.2746022733456654,99830.47072558722,MF_Stocks,1.0,1,0.0,0.0,1.0
2977,41.0,F,1,907899.7584112701,Self-employed,603.0,10000.0,0.29642794699349806,274565.5250310874,Stocks,3.0,4,0.0,0.0,4.0
2978,30.0,F,3,2429657.4019378102,Salaried,599.0,21792.23298293845,0.2994181951455292,926928.7105488628,Insurance,3.0,1,0.0,0.0,1.0
2979,48.0,F,1,1617141.3561796357,Business,662.0,10000.0,0.3915036905371361,108200.89927236042,MF,0.0,3,0.0,0.0,3.0
2980,54.0,M,1,1570461.4939735867,Salaried,730.0,10000.0,0.1939097529504043,491934.6280478796,MF_Stocks,1.0,4,0.0,1.0,3.0
2981,51.0,F,2,595781.4221018427,Salaried,565.8454390918614,10000.0,0.13059172076411152,1174552.2740263094,MF_Stocks,1.0,4,0.0,0.0,4.0
2982,47.0,O,1,771861.6044499355,Self-employed,752.0,10000.0,0.10539574933879901,126406.67478346945,MF_Stocks,0.0,3,0.0,0.0,3.0
2983,31.0,M,3,6000000.0,Salaried,737.0,10000.0,0.1013382436841714,1697168.5465331122,MF,1.0,5,1.0,0.0,5.0
2984,30.0,M,2,1066582.771500037,Salaried,776.2390596223275,59013.411996150244,0.5,204674.84187875243,Stocks,0.0,4,1.0,0.0,4.0
2985,61.0,O,1,1129620.671911932,Self-employed,738.0,10000.0,0.3928527499169694,91725.62998325538,MF_Stocks,3.0,2,0.0,2.0,1.0
2986,46.0,M,2,1447179.0708867242,Salaried,801.6117573167813,10000.0,0.35033838940065853,426444.43595154845,MF_Stocks,1.0,3,0.0,0.0,2.0
2987,32.947020809040815,M,3,1812868.8347069742,Salaried,772.9085136702743,10000.0,0.10757984231074247,11253.732906717349,MF_Stocks,3.0,2,2.0,0.0,1.0
2988,43.0,M,3,3810811.860300809,Salaried,826.0,10000.0,0.07927174332071088,377762.5464910033,None,1.0,4,0.0,0.0,4.0
2989,52.0,F,3,1709392.9091811075,Self-employed,717.1019289742634,10000.0,0.5,4066.2707170804656,MF_Stocks,2.0,6+,0.0,0.0,6.0
2990,56.0,F,2,4527497.458437722,Salaried,734.0304932020547,38420.15766179747,0.2479320509477666,76418.08724762325,None,0.0,4,0.0,1.0,3.0
2991,46.52662769822535,M,2,1698862.429524535,Salaried,646.0,56027.00763134178,0.28588298430599324,976392.6362416904,MF_Stocks,2.0,4,1.0,0.0,5.0
2992,31.0,F,3,1524762.8050329855,Salaried,792.0,10000.0,0.31916875613890006,965562.9356853132,MF,3.0,3,1.0,0.0,3.0
2993,48.0,M,2,1722432.159797589,Salaried,638.394011418965,27183.780511145793,0.24894444614984582,177425.63308382596,MF_Stocks,3.0,5,1.0,0.0,6.0
2994,51.0,M,1,549002.8160501079,Salaried,824.7244341849471,10000.0,0.26445318568826504,304908.4489801624,MF,1.0,3,0.0,0.0,3.0
2995,42.0,M,2,1314908.5651296482,Salaried,652.7023561339166,10000.0,0.05,260209.8708886827,Insurance,1.0,2,0.0,0.0,2.0
2996,39.0,M,2,394468.0499549881,Self-employed,659.0,10000.0,0.252578857381152,141269.14546526503,MF,1.0,3,2.0,0.0,1.0
2997,39.0,F,2,383550.5711256378,Salaried,850.0,10000.0,0.2727565457027218,84390.81735568176,Insurance,2.0,2,0.0,0.0,1.0
2998,46.0,M,1,1871362.0052332438,Salaried,730.8982258858184,48705.46134112861,0.24799592008843685,276353.53428185656,MF,0.0,5,1.0,0.0,5.0
2999,47.0,M,3,2356263.810207408,Self-employed,587.7311433847352,65949.68497212516,0.5,2000000.0,Insurance,0.0,4,1.0,0.0,4.0
3000,43.0,F,1,508315.28466107004,Salaried,656.0,20622.349846170655,0.2580833860458667,6398.8322813765235,MF_Stocks,2.0,2,0.0,0.0,2.0
3001,43.0,M,2,965938.2585227485,Salaried,727.0,10000.0,0.15194592035246662,243722.08544776353,MF,1.0,2,0.0,0.0,2.0
3002,39.0,F,3,6000000.0,Self-employed,824.7678638188008,10000.0,0.27258173640131095,206263.62658947162,Insurance,2.0,6+,0.0,0.0,6.0
3003,43.0,M,1,971245.2284263528,Self-employed,660.0,20030.125142258676,0.2754545248005167,111490.5787678942,MF,3.0,3,1.0,0.0,1.0
3004,52.0,M,2,2580504.3605390117,Salaried,843.3815829076703,62295.568331888346,0.22566382126532256,1836037.2746955892,MF,1.0,4,0.0,2.0,3.0
3005,62.0,M,2,2731088.1473454204,Salaried,732.0,10000.0,0.21332350511863066,2000000.0,MF,1.0,2,0.0,2.0,2.0
3006,33.0,M,3,382836.7192148023,Salaried,703.8225796969381,10000.0,0.5,382631.7841766462,None,3.0,5,4.0,0.0,1.0
3007,49.0,M,1,991033.4417957062,Salaried,625.0,10000.0,0.10877773691657622,33701.48293549113,MF_Stocks,0.0,2,0.0,0.0,2.0
3008,47.0,O,1,706914.3318015019,Business,687.0342914034354,10000.0,0.3789651142612256,83651.66241031629,Stocks,1.0,3,0.0,0.0,3.0
3009,32.0,M,2,1461061.2406136482,Salaried,633.0,14422.35060268717,0.3714326961533877,595477.0771615929,Stocks,0.0,1,1.0,0.0,1.0
3010,40.0,M,2,1453135.0281853268,Salaried,793.0,10000.0,0.1869766464300941,200978.8959075899,Insurance,0.0,5,1.0,0.0,5.0
3011,35.0,O,1,1792177.5206727672,Salaried,710.0,44598.42705231944,0.2685194898745417,188260.93266746594,Insurance,0.0,3,0.0,2.0,4.0
3012,42.0,M,3,1424859.2127756735,Self-employed,610.7891489769836,10000.0,0.14106927876540248,62086.89192547723,MF_Stocks,2.0,2,0.0,0.0,2.0
3013,45.0,M,3,729858.7859675495,Business,733.0,10000.0,0.2041899150650004,245529.77784981625,MF,3.0,3,0.0,0.0,3.0
3014,43.0,M,2,1180749.5228852504,Self-employed,795.0,10000.0,0.5,74560.32724166877,Stocks,3.0,4,1.0,0.0,4.0
3015,28.0,M,2,1878916.195567895,Salaried,439.10311548100424,10000.0,0.05,1146854.9378937066,MF_Stocks,1.0,2,0.0,0.0,1.0
3016,44.0,F,2,1340012.148095725,Self-employed,628.0,10000.0,0.2200621432432938,29321.306830414418,Insurance,0.0,3,0.0,0.0,3.0
3017,50.0,M,1,2766892.548824993,Salaried,697.0,26987.16026278756,0.17274236018671904,673674.1300391506,Insurance,4.0,6+,1.0,0.0,2.0
3018,47.0,F,1,1240064.9200062887,Self-employed,602.0,10000.0,0.5,146931.27337472598,Stocks,3.0,3,0.0,0.0,3.0
3019,41.000544089866885,F,1,772155.9854329043,Salaried,525.8616990539181,10000.0,0.4378256063355402,192891.39521222853,Insurance,1.0,1,0.0,0.0,1.0
3020,38.0,F,3,2501559.354332126,Business,580.6570662516713,41882.21515326297,0.14019055647452713,591943.2762607762,Stocks,2.0,2,1.0,0.0,1.0
3021,50.0,M,1,1083493.26708769,Salaried,755.0,39777.44984841206,0.19228889602443497,1058333.5980553513,Insurance,2.0,1,2.0,0.0,1.0
3022,45.0,M,2,2231599.553512828,Salaried,657.0,18761.498494059037,0.3368671382123067,180804.15353192823,Insurance,1.0,1,0.0,0.0,1.0
3023,33.0,M,3,521048.4278863366,Salaried,703.0,16805.22527219476,0.41807547229402847,60323.50282032113,Stocks,1.0,1,2.0,0.0,1.0
3024,50.0,F,1,1454997.917049176,Salaried,802.7985631700172,10000.0,0.16519073293283965,86172.9372088886,Insurance,1.0,2,0.0,2.0,2.0
3025,34.0,M,3,805549.81609343,Salaried,793.5664584749718,10000.0,0.05,31895.307378435264,Stocks,1.0,5,0.0,0.0,5.0
3026,50.0,F,3,1339630.8575396254,Self-employed,668.0,10000.0,0.1443788981246736,15516.668061396904,MF_Stocks,0.0,1,1.0,0.0,1.0
3027,33.0,M,1,1750983.5413926775,Salaried,723.0,10000.0,0.14492144844817692,608938.258493892,MF,1.0,2,0.0,0.0,1.0
3028,54.0,M,1,477751.122129326,Salaried,756.0,10000.0,0.2328129244212927,107538.65690938741,MF,0.0,3,0.0,0.0,3.0
3029,32.0,M,2,2388388.6325681703,Salaried,808.5917066235236,20681.72766598019,0.19375173241482394,588218.4354897013,Insurance,1.0,3,2.0,0.0,2.0
